MSZoning,LotFrontage,LotArea,Street,Alley,Utilities,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtExposure,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageCars,GarageArea,GarageQual,WoodDeckSF,OpenPorchSF,ScreenPorch,PoolQC,Fence,MiscFeature,SalePrice
FV,72.0,8640,Pave,,AllPub,7,5,0.0,Gd,TA,Ex,No,1372,Ex,Y,1372,0,1372,0,2,3,1,Gd,6,0,,2,529,TA,0,140,0,,,,250580
RL,,8750,Pave,,AllPub,5,6,76.0,TA,TA,TA,No,1002,TA,Y,1002,0,1002,1,1,3,1,TA,5,0,,2,902,TA,0,0,0,,MnPrv,,148500
RL,67.0,10656,Pave,,AllPub,8,5,274.0,Gd,TA,Gd,Av,1638,Ex,Y,1646,0,1646,0,2,3,1,Gd,6,1,Gd,3,870,TA,192,80,0,,,,248900
RL,85.0,6970,Pave,,AllPub,4,5,0.0,TA,TA,TA,No,1040,TA,Y,1120,0,1120,1,1,3,1,Fa,5,0,,2,544,TA,168,0,0,,,Shed,129000
RL,,14762,Pave,,AllPub,5,6,0.0,TA,TA,,,0,Gd,Y,1547,720,2320,0,2,2,1,TA,7,1,TA,2,672,TA,120,144,0,,,,169000
RL,80.0,9938,Pave,,AllPub,7,5,246.0,Gd,TA,Gd,No,1050,Ex,Y,1062,887,1949,1,2,3,1,Gd,8,1,TA,2,574,TA,156,90,0,,GdPrv,,236000
RL,60.0,6600,Pave,,AllPub,5,5,0.0,TA,TA,TA,No,894,Gd,N,894,0,894,0,1,2,1,TA,5,0,,1,308,TA,0,0,0,,,,109500
RL,70.0,8750,Pave,,AllPub,6,5,116.0,TA,TA,Gd,No,804,Ex,Y,804,878,1682,0,2,3,1,Gd,7,0,,2,523,TA,0,77,0,,,,200500
RL,74.0,8892,Pave,,AllPub,5,7,0.0,Gd,TA,TA,Av,105,Gd,Y,910,0,910,0,1,3,1,Gd,5,0,,2,414,TA,196,0,0,,GdWo,,116000
RL,60.0,12144,Pave,,AllPub,5,7,0.0,Gd,TA,TA,No,832,Gd,Y,1036,0,1268,0,1,3,1,TA,6,1,Gd,1,288,TA,0,28,0,,,Othr,133000
RM,52.0,5720,Pave,,AllPub,5,6,0.0,TA,TA,TA,No,676,Ex,Y,676,455,1131,0,1,3,1,TA,5,0,,1,200,TA,26,0,0,,,,66500
FV,75.0,9000,Pave,,AllPub,8,5,0.0,Gd,TA,Gd,Av,1184,Ex,Y,1184,1426,2610,0,2,4,1,Ex,11,1,Gd,2,550,TA,208,364,0,,,,303477
RL,94.0,25286,Pave,,AllPub,4,5,0.0,TA,TA,TA,Gd,1064,Gd,Y,1040,0,1040,1,1,3,1,TA,5,0,,2,648,TA,0,0,0,,,,132250
RL,74.0,8834,Pave,,AllPub,9,5,216.0,Gd,TA,Ex,No,1462,Ex,Y,1462,762,2224,1,2,4,1,Ex,10,1,Gd,3,738,TA,184,0,0,,,,350000
RL,88.0,11782,Pave,,AllPub,5,7,0.0,TA,TA,TA,Av,1109,TA,Y,1155,0,1155,1,1,3,1,Gd,6,0,,2,576,TA,192,0,0,,MnPrv,Shed,148000
RL,,7000,Pave,,AllPub,5,8,90.0,Gd,Gd,TA,No,864,Ex,Y,864,0,864,1,1,3,1,TA,6,0,,1,336,TA,0,0,0,,GdWo,,136500
RL,60.0,7024,Pave,,AllPub,5,5,0.0,TA,TA,Ex,No,1090,Gd,Y,1090,0,1090,1,1,2,1,TA,5,0,,2,450,TA,0,49,0,,,,157000
RL,44.0,13758,Pave,,AllPub,7,5,117.0,Gd,Gd,Gd,Mn,1156,Ex,Y,1187,530,1717,0,2,3,1,Gd,7,1,TA,2,400,TA,168,36,0,,,,187500
RL,,9636,Pave,,AllPub,6,5,0.0,TA,TA,Gd,No,808,Gd,Y,808,785,1593,0,2,3,1,TA,7,1,TA,2,389,TA,342,40,0,,MnPrv,,178000
RL,60.0,6204,Pave,,AllPub,4,5,0.0,Gd,TA,TA,No,795,TA,N,954,795,2230,1,1,5,1,TA,10,0,,1,440,TA,0,188,0,,,,118500
RL,65.0,7150,Pave,,AllPub,5,5,60.0,TA,TA,TA,No,892,TA,Y,892,0,892,0,1,3,1,TA,5,0,,1,288,TA,0,0,0,,GdWo,,100000
FV,50.0,5119,Pave,,AllPub,9,5,60.0,Gd,TA,Ex,Av,1698,Ex,Y,1709,0,1709,1,2,2,1,Gd,5,1,TA,2,506,TA,97,65,0,,,,328900
RL,70.0,8393,Pave,,AllPub,5,5,122.0,TA,TA,TA,No,1626,Ex,Y,1712,0,1712,0,2,4,2,TA,8,0,,2,588,TA,272,54,0,,,,145000
RL,59.0,16466,Pave,,AllPub,5,7,0.0,TA,Gd,TA,No,816,TA,Y,872,521,1393,0,1,3,1,TA,8,0,,1,300,TA,121,0,265,,,,135500
RL,95.0,15865,Pave,,AllPub,8,6,0.0,Gd,Gd,TA,Gd,2217,Ex,Y,2217,0,2217,1,2,4,1,Gd,8,1,TA,2,621,TA,81,207,224,,,,268000
RL,128.0,12160,Pave,,AllPub,6,4,90.0,TA,TA,TA,No,1505,Ex,Y,1505,0,1505,1,1,2,1,TA,6,1,TA,2,505,TA,0,0,0,,,,149500
RL,60.0,8064,Pave,,AllPub,5,7,0.0,TA,Gd,TA,Mn,672,Ex,Y,672,252,924,0,1,3,1,TA,6,1,Po,2,576,TA,0,0,0,,MnPrv,Shed,122900
RL,70.0,11184,Pave,,AllPub,6,5,92.0,TA,TA,TA,No,918,Gd,Y,918,765,1683,0,2,3,1,TA,7,1,TA,2,440,TA,243,0,0,,,,172500
RL,70.0,8414,Pave,,AllPub,6,8,0.0,TA,TA,TA,No,1059,TA,Y,1068,0,1068,0,1,3,1,TA,6,0,,1,264,TA,192,0,0,,MnPrv,,154500
RL,,13284,Pave,,AllPub,5,5,0.0,TA,TA,Gd,Mn,1383,TA,Y,1383,0,1383,1,1,3,1,TA,6,1,Gd,1,354,TA,511,116,0,,GdPrv,,165000
RL,64.0,7018,Pave,,AllPub,5,5,0.0,TA,TA,,,0,TA,Y,1535,0,1535,0,2,4,2,TA,8,0,,2,400,TA,0,0,0,,,,118858
RL,71.0,7056,Pave,,AllPub,6,5,415.0,TA,TA,TA,No,780,TA,Y,983,813,1796,1,1,4,1,TA,8,1,TA,2,483,TA,0,50,0,,,,140000
RM,50.0,8765,Pave,Grvl,AllPub,4,6,0.0,TA,TA,TA,No,951,Ex,N,951,0,951,0,1,2,1,TA,6,0,,1,327,TA,0,28,0,,,,106500
RL,64.0,7018,Pave,,AllPub,5,5,0.0,TA,TA,,,0,TA,Y,1120,1120,2240,0,2,6,2,TA,12,0,,2,528,TA,154,0,0,,,,142953
RL,100.0,12919,Pave,,AllPub,9,5,760.0,Ex,TA,Ex,Gd,2330,Ex,Y,2364,0,2364,1,2,2,1,Ex,11,2,Gd,3,820,TA,0,67,0,,,,611657
RL,65.0,6993,Pave,,AllPub,5,7,0.0,TA,TA,TA,No,912,TA,Y,1236,0,1236,0,1,3,1,TA,6,1,TA,1,288,TA,0,0,0,,,,135000
RL,,7340,Pave,,AllPub,4,6,0.0,TA,TA,TA,No,858,TA,Y,858,0,858,0,1,2,1,TA,4,0,,1,684,TA,0,0,0,,,,110000
RL,64.0,8712,Pave,,AllPub,5,7,0.0,TA,Gd,TA,Mn,992,TA,Y,1306,0,1306,1,1,2,1,TA,5,0,,1,756,TA,0,0,0,,,,153000
RL,63.0,7875,Pave,,AllPub,7,5,0.0,Gd,TA,Gd,No,783,Ex,Y,807,702,1509,0,2,3,1,Gd,8,1,Gd,2,393,TA,0,75,0,,,,180000
RL,50.0,14859,Pave,,AllPub,7,5,27.0,Gd,TA,Gd,No,1670,Ex,Y,1670,0,1670,0,2,3,1,Gd,7,1,Gd,3,690,TA,144,60,0,,,,240000
RL,,6173,Pave,,AllPub,5,6,75.0,TA,TA,TA,No,876,TA,Y,902,0,902,0,1,3,1,TA,6,0,,1,288,TA,0,0,0,,MnPrv,,125500
RL,80.0,9920,Pave,,AllPub,5,5,110.0,TA,TA,TA,No,1056,TA,Y,1063,0,1063,1,1,3,1,TA,6,0,,1,280,TA,0,0,0,,MnPrv,,128000
RL,116.0,13501,Pave,,AllPub,8,5,208.0,Gd,TA,Gd,No,1623,Ex,Y,1636,0,1636,1,2,3,1,Gd,8,1,Gd,3,865,TA,0,60,0,,,,255000
RL,86.0,11500,Pave,,AllPub,7,7,0.0,Gd,TA,Gd,No,1017,Gd,Y,1020,1037,2057,0,1,3,1,Gd,6,1,Gd,1,180,Fa,0,0,322,,,,250000
RL,,8885,Pave,,AllPub,5,5,0.0,TA,TA,Gd,Av,864,TA,Y,902,0,902,1,1,2,1,TA,5,0,,2,484,TA,164,0,0,,MnPrv,,131000
RL,149.0,12589,Pave,,AllPub,6,5,0.0,Gd,TA,Gd,No,742,Ex,Y,742,742,1484,0,2,3,1,Gd,8,1,Gd,2,390,TA,36,24,0,,,,174000
RL,80.0,11600,Pave,,AllPub,5,5,361.0,TA,TA,TA,No,1105,TA,Y,1105,1169,2274,0,2,5,2,TA,12,0,,2,480,TA,0,0,0,,,,154300
RL,,9286,Pave,,AllPub,5,7,0.0,TA,TA,Gd,Av,1268,TA,Y,1268,0,1268,0,1,3,1,Gd,5,0,,1,252,TA,173,0,0,,,,143500
RM,51.0,6120,Pave,,AllPub,5,7,0.0,TA,TA,TA,No,768,TA,N,1015,0,1015,0,1,3,1,TA,6,0,,1,450,TA,0,0,120,,MnPrv,Shed,88000
RH,82.0,6270,Pave,,AllPub,5,6,0.0,TA,TA,TA,No,1001,TA,N,1001,1001,2002,0,2,4,2,TA,8,0,,3,871,TA,0,0,0,,,,145000
FV,30.0,3000,Pave,Pave,AllPub,6,5,76.0,Gd,TA,Gd,Av,612,Ex,Y,612,612,1224,0,2,2,1,Gd,4,0,,2,528,TA,0,234,0,,,,173733
RM,21.0,2001,Pave,,AllPub,4,5,80.0,TA,TA,TA,No,546,Fa,Y,546,546,1092,0,1,3,1,TA,6,0,,1,286,TA,0,0,0,,,,75000
C (all),50.0,9000,Pave,,AllPub,2,3,0.0,TA,TA,TA,Av,480,TA,N,480,0,480,1,0,1,1,TA,4,0,,1,308,TA,0,0,0,,,,35311
RL,,17140,Pave,,AllPub,4,6,0.0,TA,TA,TA,No,1134,Ex,Y,1229,0,1229,0,1,3,1,TA,6,0,,1,284,TA,0,0,0,,,,135000
RL,103.0,13125,Pave,,AllPub,7,5,0.0,Gd,TA,Ex,Mn,1104,Ex,Y,912,1215,2127,1,2,4,1,Gd,8,1,TA,3,833,TA,72,192,0,,GdPrv,,238000
RL,87.0,11029,Pave,,AllPub,6,8,0.0,Ex,TA,Gd,No,1184,Ex,Y,1414,0,1414,1,1,3,1,TA,6,1,TA,2,601,TA,0,51,190,,,,176500
RL,70.0,8462,Pave,,AllPub,6,5,105.0,Gd,Gd,Gd,No,928,Ex,Y,936,785,1721,0,2,3,1,Gd,7,0,,2,471,TA,300,87,0,,,,201000
RL,67.0,8777,Pave,,AllPub,5,7,0.0,TA,TA,TA,No,1272,Gd,Y,1272,928,2200,2,2,4,2,TA,9,0,,0,0,,0,70,0,,GdPrv,,145900
RL,65.0,10237,Pave,,AllPub,6,5,0.0,Gd,TA,Gd,No,1316,Ex,Y,1316,0,1316,0,2,3,1,Gd,6,1,Gd,2,397,TA,100,0,0,,,,169990
RL,50.0,8012,Pave,,AllPub,6,5,0.0,Gd,TA,Gd,No,1604,Ex,Y,1617,0,1617,1,2,2,1,Gd,5,1,Fa,2,533,TA,0,69,0,,,,193000
RL,79.0,10240,Pave,,AllPub,6,6,157.0,TA,Gd,Gd,No,1686,TA,Y,1686,0,1686,1,2,3,1,TA,7,1,TA,2,612,TA,384,131,0,,,,207500
RL,,15611,Pave,,AllPub,5,6,0.0,TA,TA,Gd,Av,1126,TA,Y,1126,0,1126,0,2,3,1,Ex,6,0,,2,540,TA,180,0,0,,,,175000
RL,93.0,11999,Pave,,AllPub,8,5,340.0,Gd,TA,Gd,No,1181,Ex,Y,1234,1140,2374,0,2,4,1,Ex,10,1,Gd,3,656,TA,104,100,0,,,,285000
RL,,9900,Pave,,AllPub,7,5,342.0,TA,TA,TA,No,832,Gd,Y,1098,880,1978,0,2,4,1,TA,9,1,Gd,2,486,TA,0,43,0,,GdPrv,,176000
RL,,11838,Pave,,AllPub,8,5,0.0,Gd,TA,Gd,Av,1753,Ex,Y,1788,0,1788,0,2,3,1,Ex,7,1,TA,2,522,TA,202,151,0,,,,236500
RL,,13006,Pave,,AllPub,7,5,285.0,TA,TA,Gd,No,964,Gd,Y,993,1243,2236,0,2,4,1,Gd,8,1,TA,2,642,TA,0,0,0,,,,222000
RL,73.0,8925,Pave,,AllPub,8,5,0.0,Gd,TA,Gd,Av,1466,Ex,Y,1466,0,1466,0,2,3,1,Gd,7,0,,3,610,TA,100,18,0,,,,201000
RL,70.0,9100,Pave,,AllPub,5,6,0.0,TA,TA,TA,No,925,Ex,Y,925,0,925,0,1,2,1,TA,5,0,,1,429,TA,0,0,0,,GdWo,,117500
RL,84.0,11670,Pave,,AllPub,9,5,302.0,Ex,TA,Ex,No,1905,Ex,Y,1905,0,1905,0,2,3,1,Ex,8,1,Gd,3,788,TA,0,191,0,,,,320000
RL,63.0,8487,Pave,,AllPub,7,5,210.0,Gd,TA,Gd,Av,1500,Ex,Y,1500,0,1500,0,2,3,1,Gd,6,0,,2,570,TA,192,36,0,,,,190000
RL,313.0,27650,Pave,,AllPub,7,7,0.0,TA,TA,Gd,Gd,585,Ex,Y,2069,0,2069,1,2,4,1,Gd,9,1,Gd,2,505,TA,0,0,0,,,,242000
RL,52.0,5825,Pave,,AllPub,4,5,108.0,TA,Gd,Fa,Mn,600,Gd,Y,747,0,747,0,1,1,1,TA,5,0,,2,528,TA,0,0,0,,,,79900
RL,67.0,10083,Pave,,AllPub,7,5,,Gd,TA,Gd,No,1176,Ex,Y,1200,0,1200,1,2,2,1,Gd,5,0,,2,555,TA,0,41,0,,,,184900
RL,75.0,9675,Pave,,AllPub,7,5,0.0,Gd,TA,Gd,Mn,1113,Ex,Y,1113,858,1971,0,2,3,1,Gd,8,1,Gd,2,689,TA,0,48,0,,,,253000
RL,73.0,8760,Pave,,AllPub,7,5,0.0,Gd,TA,Gd,Mn,1391,Ex,Y,1391,571,1962,0,2,3,1,Gd,7,0,,3,868,TA,0,90,0,,,,239799
RL,,24090,Pave,,AllPub,7,7,0.0,TA,Gd,TA,Mn,1032,Ex,Y,1207,1196,2403,0,2,4,1,TA,10,2,TA,1,349,TA,56,0,0,,,,244400
RL,55.0,12640,Pave,,AllPub,6,5,0.0,TA,TA,TA,Gd,1728,TA,Y,1728,0,1728,0,2,4,2,TA,8,0,,2,574,TA,40,0,0,,,,150900
RL,,8755,Pave,,AllPub,7,5,298.0,Gd,TA,Gd,No,992,Ex,Y,1022,1038,2060,1,2,3,1,Gd,8,1,TA,2,390,TA,0,0,0,,GdPrv,,214000
RL,42.0,7711,Pave,,AllPub,4,3,0.0,TA,TA,Gd,Gd,1440,TA,Y,1440,0,1440,2,2,4,2,TA,8,0,,0,0,,321,0,0,,,,150000
RL,100.0,25000,Pave,,AllPub,5,4,0.0,TA,TA,TA,Av,1632,TA,Y,1632,0,1632,0,2,4,2,TA,8,0,,2,576,TA,0,0,0,,,,143000
RL,,14375,Pave,,NoSeWa,6,6,541.0,TA,TA,TA,No,819,Gd,Y,1344,0,1344,0,1,3,1,Gd,7,1,Gd,2,525,TA,0,118,233,,,,137500
RM,98.0,8820,Pave,,AllPub,5,6,0.0,TA,TA,TA,No,1088,TA,Y,1188,561,1869,0,1,2,1,TA,7,0,,2,456,TA,48,0,0,,MnWw,,124900
RL,70.0,8163,Pave,,AllPub,5,6,128.0,TA,Gd,TA,Av,1144,TA,Y,1144,0,1144,1,1,3,1,TA,6,1,TA,1,796,TA,86,0,0,,,,143000
RL,85.0,14536,Pave,,AllPub,8,5,236.0,Gd,TA,Gd,Av,1616,Ex,Y,1629,0,1629,1,2,3,1,Gd,9,1,Gd,3,808,TA,0,252,0,,,,270000
RL,65.0,14006,Pave,,AllPub,7,5,144.0,Gd,TA,Gd,,936,Ex,Y,936,840,1776,0,2,3,1,Gd,7,1,TA,2,474,TA,144,96,0,,,,192500
RL,78.0,9360,Pave,,AllPub,6,7,0.0,TA,TA,TA,No,1161,TA,Y,1381,0,1381,1,1,3,1,Gd,5,1,TA,2,676,TA,0,0,0,,,,197500
RL,60.0,7200,Pave,,AllPub,5,8,0.0,TA,TA,TA,No,864,Gd,Y,864,0,864,1,1,3,1,Gd,5,0,,2,720,TA,194,0,0,,,,129000
RH,60.0,7800,Pave,,AllPub,5,5,0.0,TA,TA,TA,No,828,Gd,Y,965,0,965,1,1,3,1,TA,6,0,,1,300,TA,421,0,0,,MnPrv,,119900
RL,60.0,7200,Pave,,AllPub,5,8,0.0,TA,Gd,Gd,Av,768,Gd,Y,768,0,768,0,1,2,1,TA,5,0,,1,396,TA,192,0,0,,MnPrv,,133900
RL,,11075,Pave,,AllPub,5,4,232.0,TA,TA,TA,Av,784,Ex,Y,1168,800,1968,0,2,4,1,TA,7,1,Po,2,530,TA,305,189,0,,MnPrv,Shed,172000
RL,35.0,9400,Pave,,AllPub,6,5,250.0,TA,TA,Gd,Gd,945,TA,Y,980,0,980,0,2,4,0,TA,4,0,,0,0,,0,0,0,,,,127500
RH,82.0,7136,Pave,,AllPub,6,6,423.0,TA,TA,Gd,No,979,TA,N,979,979,1958,0,2,4,2,TA,8,0,,2,492,TA,0,0,0,,,,145000
RM,24.0,1300,Pave,,AllPub,6,6,0.0,TA,TA,Gd,No,561,TA,Y,561,668,1229,0,1,2,1,TA,5,1,TA,2,462,TA,150,0,0,,GdPrv,,124000
RL,70.0,7420,Pave,,AllPub,5,5,0.0,TA,TA,TA,No,1057,TA,Y,1057,0,1057,0,1,3,1,TA,6,0,,2,576,TA,0,0,0,,,,132000
RL,65.0,8450,Pave,,AllPub,7,5,0.0,Gd,TA,Gd,Mn,1337,Ex,Y,1337,0,1337,1,2,3,1,Gd,6,0,,2,531,TA,0,39,0,,,,185000
FV,24.0,2572,Pave,,AllPub,7,5,0.0,Gd,TA,Gd,No,696,Ex,Y,696,720,1416,1,2,3,1,Gd,6,0,,2,484,TA,0,44,0,,,,155000
RL,50.0,7207,Pave,,AllPub,5,7,0.0,TA,Gd,TA,Gd,858,Gd,Y,858,0,858,1,1,2,1,TA,4,0,,0,0,,117,0,0,,,,116500
RL,,12227,Pave,,AllPub,6,7,424.0,TA,Gd,Gd,No,1330,TA,Y,1542,1330,2872,1,2,4,1,TA,11,1,TA,2,619,TA,550,282,0,,,,272000
RL,24.0,2308,Pave,,AllPub,6,6,0.0,TA,TA,Gd,No,804,TA,Y,804,744,1548,1,2,3,1,Gd,7,1,TA,2,440,TA,48,0,0,,,,155000
RL,122.0,11923,Pave,,AllPub,9,5,0.0,Gd,TA,Ex,No,1800,Ex,Y,1800,0,1800,0,2,2,1,Ex,7,0,,2,702,TA,288,136,0,,,,239000
RL,80.0,11316,Pave,,AllPub,7,5,44.0,Gd,TA,Gd,No,817,Ex,Y,824,1070,1894,1,2,4,1,Gd,8,1,Gd,2,510,TA,0,40,0,,,,214900
RL,65.0,10237,Pave,,AllPub,6,5,0.0,Gd,TA,Gd,No,783,Ex,Y,783,701,1484,0,2,3,1,Gd,8,1,Gd,2,393,TA,0,72,0,,,,178900
RL,130.0,9600,Pave,,AllPub,5,7,0.0,Gd,Gd,TA,No,728,Ex,Y,976,332,1308,1,1,2,1,TA,7,2,TA,1,256,TA,0,70,0,,,,160000
RL,,7390,Pave,,AllPub,5,7,151.0,TA,TA,TA,No,1098,TA,Y,1098,0,1098,1,1,3,1,TA,6,0,,1,260,TA,0,0,0,,,,135000
RM,50.0,5925,Pave,,AllPub,3,6,0.0,TA,TA,TA,No,600,Fa,N,600,368,968,0,1,2,1,TA,6,0,,0,0,,0,0,0,,GdWo,,37900
RL,75.0,10382,Pave,,AllPub,6,5,105.0,TA,Fa,TA,Gd,588,TA,Y,1095,0,1095,1,1,2,1,TA,6,0,,1,264,TA,0,0,0,,,,140000
RL,60.0,10800,Pave,,AllPub,4,4,0.0,TA,TA,TA,No,720,TA,N,720,472,1192,0,1,4,1,TA,6,0,,0,0,,0,0,0,,,,135000
RL,36.0,2268,Pave,,AllPub,7,5,106.0,Gd,TA,Gd,No,764,Ex,Y,764,862,1626,0,2,2,1,Gd,6,0,,2,474,TA,0,27,0,,,,173000
RL,55.0,7892,Pave,,AllPub,6,5,0.0,TA,TA,Gd,No,918,TA,Y,918,0,918,0,2,2,1,TA,5,1,TA,1,264,TA,28,0,0,,,,99500
FV,95.0,11639,Pave,,AllPub,7,5,,Gd,TA,Gd,No,1428,Ex,Y,1428,0,1428,0,2,3,1,Gd,6,0,,2,480,TA,0,120,0,,,,182000
RL,60.0,11414,Pave,,AllPub,7,8,0.0,TA,Gd,Gd,No,728,TA,N,1136,883,2019,0,1,3,1,Gd,8,0,,2,532,TA,509,135,0,,GdPrv,,167500
FV,,2651,Pave,,AllPub,7,5,0.0,Gd,TA,Gd,No,673,Ex,Y,673,709,1382,1,2,3,1,Gd,6,0,,2,490,TA,153,50,0,,,,165000
RL,51.0,5900,Pave,,AllPub,4,7,0.0,TA,TA,Gd,No,440,TA,Y,869,0,869,0,1,2,1,Fa,4,0,,0,0,,0,0,0,,,,85500
FV,35.0,4274,Pave,Pave,AllPub,7,5,,Gd,TA,Gd,No,1241,Ex,Y,1241,0,1241,1,1,1,1,Gd,4,0,,2,569,TA,0,116,0,,,,199900
RL,68.0,9450,Pave,,AllPub,4,5,0.0,TA,TA,TA,No,894,Ex,Y,894,0,894,0,1,3,1,TA,5,0,,2,400,TA,0,0,0,,,,110000
RL,80.0,8816,Pave,,AllPub,5,6,0.0,TA,TA,TA,No,1121,TA,Y,1121,0,1121,1,1,3,1,TA,5,0,,2,480,TA,0,80,0,,MnPrv,,139000
RL,,12122,Pave,,AllPub,7,9,210.0,Ex,TA,TA,Av,944,Gd,Y,999,0,999,1,1,3,1,Ex,6,0,,2,588,TA,144,76,0,,,,178400
RL,98.0,12203,Pave,,AllPub,8,5,975.0,Gd,TA,Gd,No,1225,Ex,Y,1276,1336,2612,1,2,4,1,Gd,8,1,TA,3,676,TA,250,0,0,,,,336000
RL,43.0,3182,Pave,,AllPub,7,5,16.0,Gd,TA,Gd,Av,1266,Ex,Y,1266,0,1266,0,2,2,1,Gd,6,1,Gd,2,388,TA,100,16,0,,,,159895
RL,,11250,Pave,,AllPub,8,5,0.0,Gd,TA,Gd,Mn,1128,Ex,Y,1149,1141,2290,0,2,4,1,Gd,9,1,Gd,2,779,TA,0,0,0,,,,255900
RL,75.0,10125,Pave,,AllPub,5,5,0.0,TA,TA,,,0,TA,Y,1302,432,1734,0,2,4,2,Gd,8,0,,2,539,TA,0,0,0,,,,126000
RL,68.0,10880,Pave,,AllPub,5,5,0.0,TA,TA,TA,No,1164,TA,N,1164,0,1164,1,1,3,1,TA,5,0,,1,240,TA,0,48,0,,,,125000
RM,59.0,5310,Pave,,AllPub,6,8,0.0,TA,Gd,TA,No,485,Gd,Y,1001,634,1635,0,1,2,1,Gd,5,0,,1,255,Fa,394,0,0,,,,117000
RL,83.0,10159,Pave,,AllPub,9,5,450.0,Ex,TA,Ex,Av,1930,Ex,Y,1940,0,1940,1,2,3,1,Ex,8,1,Gd,3,606,TA,168,95,0,,,,395192
RL,,12046,Pave,,AllPub,6,6,298.0,TA,TA,TA,No,848,TA,Y,1118,912,2030,0,2,4,1,Gd,8,1,TA,2,551,TA,0,224,0,,,,195000
FV,65.0,8125,Pave,,AllPub,7,5,0.0,Gd,TA,Gd,No,770,Ex,Y,778,798,1576,0,2,3,1,Gd,6,0,,2,614,TA,0,50,0,,,,197000
RL,82.0,9452,Pave,,AllPub,8,5,423.0,Gd,TA,Gd,No,1396,Ex,Y,1407,985,2392,1,2,3,1,Gd,7,1,TA,3,870,TA,0,70,0,,,,348000
RM,121.0,17671,Pave,Grvl,AllPub,8,9,0.0,Gd,Gd,TA,No,916,Gd,Y,916,826,1742,0,1,4,1,Gd,8,1,Gd,2,424,TA,0,169,0,,,,168000
RL,80.0,9760,Pave,,AllPub,6,8,340.0,TA,TA,TA,Gd,822,Gd,Y,1020,831,1851,0,2,3,1,Gd,7,1,Fa,2,440,TA,239,42,0,,MnWw,,187000
RL,68.0,8846,Pave,,AllPub,6,5,0.0,TA,TA,Gd,No,750,Ex,Y,750,750,1500,0,2,3,1,Gd,6,0,,2,564,TA,0,35,0,,,,173900
RL,96.0,12456,Pave,,AllPub,10,5,230.0,Ex,TA,Ex,Gd,1700,Ex,Y,1718,0,1718,1,2,3,1,Ex,7,1,Gd,3,786,TA,216,48,0,,,,337500
RL,51.0,4712,Pave,,AllPub,4,7,0.0,TA,TA,TA,No,747,TA,Y,774,456,1230,1,1,3,1,TA,5,0,,1,305,TA,0,57,63,,MnPrv,,121600
RL,,10659,Pave,,AllPub,5,6,0.0,TA,TA,TA,No,1050,TA,Y,1050,0,1050,1,1,3,1,TA,6,0,,1,368,TA,0,319,0,,,,136500
RL,,11717,Pave,,AllPub,6,6,571.0,TA,TA,TA,No,1442,TA,Y,1442,0,1442,0,2,2,1,TA,6,1,TA,2,615,TA,371,0,0,,,,185000
RM,60.0,9786,Pave,,AllPub,3,4,0.0,TA,TA,TA,No,1007,Fa,N,1077,0,1077,0,1,3,1,TA,6,1,Gd,1,210,TA,0,100,0,,,,91000
RL,64.0,6762,Pave,,AllPub,7,5,24.0,Gd,TA,Gd,Av,1187,Ex,Y,1208,0,1208,1,2,2,1,Gd,6,0,,2,632,TA,105,61,0,,,,206000
RL,74.0,10206,Pave,,AllPub,3,3,0.0,TA,TA,,,0,Fa,N,944,0,944,0,1,2,1,Fa,4,0,,2,528,TA,0,0,0,,,,82000
RL,60.0,5400,Pave,,AllPub,5,6,0.0,TA,TA,Fa,No,691,Ex,Y,691,0,691,0,1,2,1,Ex,4,0,,1,216,Fa,0,20,0,,,,86000
RL,75.0,11957,Pave,,AllPub,8,5,53.0,Gd,TA,Gd,No,1574,Ex,Y,1574,0,1574,0,2,3,1,Gd,7,1,Gd,3,824,TA,144,104,0,,,,232000
RL,,11500,Pave,,AllPub,5,6,164.0,TA,TA,TA,No,1680,Fa,Y,1680,0,1680,0,2,4,2,TA,8,0,,2,528,TA,0,0,0,,,,136905
RL,43.0,3182,Pave,,AllPub,7,5,16.0,Gd,TA,Gd,No,1346,Ex,Y,1504,0,1504,0,2,1,1,Gd,7,1,Gd,2,457,TA,156,0,0,,,,181000
RL,65.0,8385,Pave,,AllPub,5,8,220.0,Gd,TA,Gd,Av,985,TA,Y,985,0,985,0,2,3,1,TA,6,0,,1,328,TA,210,0,0,,,,149900
RL,,12155,Pave,,AllPub,6,3,0.0,TA,TA,Gd,No,1657,Gd,Y,1657,0,1657,0,2,3,1,TA,7,1,TA,2,484,TA,0,0,147,,,,163500
RM,21.0,2217,Pave,,AllPub,4,4,0.0,TA,TA,TA,No,546,TA,Y,546,546,1092,0,1,3,1,TA,6,0,,1,286,TA,238,0,0,,,,88000
RL,43.0,12118,Pave,,AllPub,7,5,108.0,Gd,TA,Ex,Mn,1710,Ex,Y,1710,0,1710,0,2,3,1,Gd,7,1,Gd,2,550,TA,100,48,180,,,,240000
RL,60.0,6000,Pave,,AllPub,5,5,0.0,TA,Fa,TA,No,1008,Ex,Y,1008,0,1522,0,2,4,1,TA,7,0,,0,0,,0,0,0,,,,102000
